,date,0_4,5_12,13_17,18_49,50_64,65+
0,08/07/2022,0.0,0.0,0.0,0.0,0.0,0.0
1,08/08/2022,0.0,0.0,0.0,0.0,0.0,0.0
2,08/09/2022,0.0,0.0,0.0,0.0,0.0,0.0
3,08/10/2022,0.0,0.0,0.0,0.0,0.0,0.0
4,08/11/2022,144.80559439485768,70.64406632239303,123.26203912738288,0.0,186.9178565945617,0.0
5,08/12/2022,289.61118878971536,141.28813264478606,246.52407825476575,0.0,373.8357131891234,0.0
6,08/13/2022,434.41678318457303,211.9321989671791,369.7861173821487,0.0,560.7535697836851,0.0
7,08/14/2022,579.2223775794307,282.5762652895721,493.0481565095315,0.0,747.6714263782468,0.0
8,08/15/2022,724.0279719742883,353.22033161196515,616.3101956369144,0.0,934.5892829728085,0.0
9,08/16/2022,868.8335663691461,423.8643979343582,739.5722347642974,0.0,1121.5071395673701,0.0
10,08/17/2022,1013.6391607640038,494.5084642567512,862.8342738916801,0.0,1308.4249961619319,0.0
11,08/18/2022,868.8335663691462,423.8643979343582,739.5722347642974,0.0,1121.5071395673701,0.0
12,08/19/2022,724.0279719742883,353.22033161196515,616.3101956369145,0.0,934.5892829728085,0.0
13,08/20/2022,579.2223775794307,282.5762652895721,493.0481565095315,0.0,747.6714263782468,0.0
14,08/21/2022,434.41678318457303,211.9321989671791,369.7861173821487,0.0,560.7535697836851,0.0
15,08/22/2022,289.61118878971536,141.28813264478603,246.52407825476575,0.0,373.8357131891234,0.0
16,08/23/2022,144.80559439485768,70.64406632239303,123.26203912738288,0.0,186.9178565945617,0.0
17,08/24/2022,0.0,0.0,0.0,0.0,0.0,0.0
18,08/25/2022,1.0628003578691942,27.56113608286885,0.0,131.89274982947256,0.0,118.14411564750132
19,08/26/2022,2.1256007157383885,55.1222721657377,0.0,263.7854996589451,0.0,236.28823129500265
20,08/27/2022,3.188401073607583,82.68340824860654,0.0,395.67824948841775,0.0,354.432346942504
21,08/28/2022,4.251201431476777,110.2445443314754,0.0,527.5709993178903,0.0,472.5764625900053
22,08/29/2022,5.314001789345971,137.80568041434427,0.0,659.4637491473629,0.0,590.7205782375066
23,08/30/2022,6.376802147215166,165.36681649721308,0.0,791.3564989768355,0.0,708.864693885008
24,08/31/2022,7.43960250508436,192.92795258008195,0.0,923.2492488063081,0.0,827.0088095325093
25,09/01/2022,28.191900584065454,218.09834184265392,7.459502326869497,1053.8688844976707,84.7375235300159,872.5378960253573
26,09/02/2022,48.94419866304655,243.26873110522587,14.919004653738995,1184.4885201890336,169.4750470600318,918.0669825182052
27,09/03/2022,69.69649674202765,268.4391203677978,22.37850698060849,1315.1081558803962,254.21257059004776,963.5960690110533
28,09/04/2022,90.44879482100873,293.60950963036976,29.83800930747799,1445.7277915717589,338.9500941200636,1009.1251555039014
29,09/05/2022,111.20109289998983,318.7798988929417,37.29751163434749,1576.3474272631217,423.6876176500796,1054.6542419967493
30,09/06/2022,131.95339097897093,343.95028815551365,44.75701396121698,1706.9670629544846,508.4251411800955,1100.1833284895974
31,09/07/2022,152.70568905795201,369.1206774180856,52.21651628808648,1837.5866986458473,593.1626647101114,1145.7124149824454
32,09/08/2022,169.4174074835176,390.1333293551811,70.16945463032292,1891.9102980829348,664.0946563755587,1168.1542796797169
33,09/09/2022,186.1291259090832,411.1459812922766,88.12239297255937,1946.2338975200223,735.026648041006,1190.5961443769881
34,09/10/2022,202.84084433464875,432.158633229372,106.0753313147958,2000.5574969571098,805.9586397064535,1213.0380090742594
35,09/11/2022,219.55256276021433,453.1712851664675,124.02826965703223,2054.8810963941974,876.8906313719008,1235.4798737715307
36,09/12/2022,236.2642811857799,474.183937103563,141.9812079992687,2109.204695831285,947.822623037348,1257.921738468802
37,09/13/2022,252.97599961134546,495.19658904065847,159.9341463415051,2163.5282952683724,1018.7546147027953,1280.3636031660735
38,09/14/2022,269.687718036911,516.2092409777539,177.88708468374156,2217.85189470546,1089.6866063682426,1302.8054678633448
39,09/15/2022,282.3588568090593,533.0641555893723,190.61908814182925,2264.1679436909185,1143.1036579056617,1322.6425511966306
40,09/16/2022,295.0299955812076,549.9190702009906,203.351091599917,2310.483992676377,1196.5207094430812,1342.4796345299164
41,09/17/2022,307.7011343533559,566.7739848126091,216.08309505800474,2356.8000416618356,1249.9377609805003,1362.3167178632025
42,09/18/2022,320.3722731255042,583.6288994242274,228.81509851609243,2403.116090647294,1303.3548125179195,1382.153801196488
43,09/19/2022,333.04341189765256,600.4838140358459,241.54710197418015,2449.4321396327523,1356.771864055339,1401.9908845297741
44,09/20/2022,345.7145506698008,617.3387286474642,254.2791054322679,2495.748188618211,1410.1889155927583,1421.82796786306
45,09/21/2022,358.3856894419491,634.1936432590826,267.0111088903556,2542.0642376036694,1463.6059671301775,1441.6650511963458
46,09/22/2022,367.01624856068474,646.8908205452265,274.522177464295,2580.3727361375004,1499.5080785395671,1458.8973531656422
47,09/23/2022,375.64680767942036,659.5879978313704,282.0332460382345,2618.681234671332,1535.4101899489565,1476.1296551349385
48,09/24/2022,384.277366798156,672.2851751175142,289.5443146121739,2656.9897332051632,1571.3123013583465,1493.3619571042348
49,09/25/2022,392.9079259168916,684.9823524036582,297.0553831861133,2695.2982317389947,1607.214412767736,1510.594259073531
50,09/26/2022,401.53848503562716,697.679529689802,304.5664517600527,2733.606730272826,1643.1165241771255,1527.8265610428275
51,09/27/2022,410.16904415436284,710.3767069759459,312.07752033399214,2771.9152288066575,1679.018635586515,1545.058863012124
