,date,0_4,5_12,13_17,18_49,50_64,65+
11,08/18/2022,150.7014156311514,797.2437304257325,527.3385447411322,36.986658664201954,544.5472561781572,193.24548356702383
12,08/19/2022,145.2577143047411,665.062164610016,443.9946748722224,73.97331732840391,453.7893801484644,161.03790297251987
13,08/20/2022,139.81401297833085,532.8805987942998,360.65080500331266,110.95997599260586,363.03150411877147,128.8303223780159
14,08/21/2022,134.37031165192056,400.69903297858343,277.30693513440286,147.94663465680782,272.2736280890786,96.62274178351193
15,08/22/2022,128.92661032551032,268.51746716286715,193.96306526549319,184.93329332100978,181.51575205938576,64.41516118900795
16,08/23/2022,123.48290899910003,136.3359013471508,110.61919539658342,221.91995198521172,90.75787602969287,32.20758059450397
17,08/24/2022,118.03920767268976,4.154335531434514,27.275325527673683,258.90661064941366,0.0,0.0
18,08/25/2022,124.49294153860761,21.099019997319594,36.14473969117172,335.53813254248587,0.0,17.179434274659453
19,08/26/2022,130.94667540452548,38.043704463204676,45.01415385466976,412.169654435558,0.0,34.358868549318906
20,08/27/2022,137.40040927044333,54.98838892908975,53.88356801816781,488.8011763286301,0.0,51.53830282397836
21,08/28/2022,143.8541431363612,71.93307339497484,62.75298218166584,565.4326982217023,0.0,68.71773709863781
22,08/29/2022,150.30787700227907,88.87775786085992,71.62239634516388,642.0642201147745,0.0,85.89717137329725
23,08/30/2022,156.7616108681969,105.82244232674499,80.49181050866193,718.6957420078465,0.0,103.07660564795673
24,08/31/2022,163.21534473411478,122.76712679263008,89.36122467215996,795.3272639009188,0.0,120.25603992261617
25,09/01/2022,168.98554058811007,137.34048516280254,97.05228789878379,829.6432272497935,32.00026092955175,136.79650685244135
26,09/02/2022,174.75573644210536,151.913843532975,104.74335112540764,863.9591905986683,64.0005218591035,153.33697378226654
27,09/03/2022,180.52593229610062,166.48720190314742,112.43441435203145,898.2751539475432,96.00078278865524,169.8774407120917
28,09/04/2022,186.2961281500959,181.06056027331988,120.12547757865526,932.5911172964179,128.001043718207,186.41790764191686
29,09/05/2022,192.0663240040912,195.6339186434923,127.81654080527912,966.9070806452927,160.00130464775876,202.9583745717421
30,09/06/2022,197.83651985808646,210.20727701366476,135.50760403190293,1001.2230439941676,192.0015655773105,219.49884150156728
31,09/07/2022,203.60671571208175,224.78063538383722,143.19866725852677,1035.5390073430424,224.00182650686224,236.03930843139244
32,09/08/2022,208.6933735541543,236.9826676582972,149.71137954827574,1065.4908499218532,252.88978747560935,249.8257712927474
33,09/09/2022,213.7800313962269,249.18469993275718,156.22409183802478,1095.442692500664,281.7777484443564,263.6122341541023
34,09/10/2022,218.86668923829944,261.38673220721716,162.73680412777372,1125.3945350794747,310.66570941310346,277.39869701545723
35,09/11/2022,223.95334708037203,273.5887644816772,169.24951641752273,1155.3463776582855,339.55367038185057,291.1851598768122
36,09/12/2022,229.04000492244464,285.7907967561371,175.7622287072717,1185.2982202370963,368.4416313505977,304.97162273816707
37,09/13/2022,234.1266627645172,297.9928290305971,182.27494099702068,1215.2500628159069,397.3295923193447,318.758085599522
38,09/14/2022,239.21332060658975,310.1948613050571,188.78765328676968,1245.2019053947176,426.21755328809184,332.54454846087697
39,09/15/2022,243.61644043674008,320.02556748380374,194.1220146396462,1270.7896272034668,447.850678003255,343.57700725376117
40,09/16/2022,248.0195602668904,329.8562736625504,199.45637599252268,1296.3773490122162,469.4838027184182,354.6094660466453
41,09/17/2022,252.42268009704074,339.6869798412971,204.7907373453992,1321.9650708209656,491.11692743358134,365.6419248395295
42,09/18/2022,256.82579992719104,349.5176860200437,210.1250986982757,1347.5527926297148,512.7500521487445,376.6743836324137
43,09/19/2022,261.22891975734143,359.34839219879035,215.45946005115223,1373.1405144384642,534.3831768639077,387.70684242529796
44,09/20/2022,265.6320395874917,369.17909837753706,220.79382140402873,1398.7282362472133,556.016301579071,398.7393012181821
45,09/21/2022,270.03515941764203,379.00980455628365,226.12818275690523,1424.3159580559627,577.6494262942341,409.7717600110663
46,09/22/2022,273.7547412358692,386.4691846393198,230.2841931729047,1445.5395590946484,592.0277147558141,418.05021473547885
47,09/23/2022,277.4743230540963,393.92856472235593,234.44020358890427,1466.7631601333348,606.4060032173941,426.32866945989144
48,09/24/2022,281.19390487232346,401.387944805392,238.59621400490374,1487.9867611720208,620.7842916789741,434.6071241843039
49,09/25/2022,284.91348669055054,408.8473248884281,242.75222442090325,1509.2103622107068,635.162580140554,442.88557890871647
50,09/26/2022,288.6330685087777,416.3067049714643,246.90823483690272,1530.4339632493927,649.540868602134,451.164033633129
51,09/27/2022,292.3526503270048,423.7660850545004,251.06424525290228,1551.657564288079,663.919157063714,459.44248835754155
52,09/28/2022,296.07223214523196,431.22546513753656,255.22025566890176,1572.8811653267646,678.297445525294,467.7209430819541
53,09/29/2022,301.9130017458853,443.08336745120897,261.4772546677211,1604.0479011232799,702.0616413783391,480.8498773989951
54,09/30/2022,307.75377134653866,454.9412697648813,267.7342536665405,1635.2146369197947,725.8258372313843,493.97881171603615
55,10/01/2022,313.594540947192,466.7991720785537,273.99125266535987,1666.38137271631,749.5900330844295,507.10774603307715
56,10/02/2022,319.43531054784535,478.6570743922261,280.24825166417924,1697.548108512825,773.3542289374745,520.2366803501181
57,10/03/2022,325.27608014849875,490.51497670589845,286.50525066299855,1728.71484430934,797.1184247905196,533.3656146671592
58,10/04/2022,331.1168497491521,502.37287901957086,292.7622496618179,1759.8815801058547,820.8826206435648,546.4945489842003
59,10/05/2022,336.95761934980544,514.2307813332433,299.0192486606373,1791.04831590237,844.6468164966099,559.6234833012412
60,10/06/2022,350.6629794507424,545.6702390250472,314.78624312510175,1863.061181593405,917.7268662622628,594.8230660905475
61,10/07/2022,364.3683395516793,577.1096967168512,330.5532375895661,1935.0740472844404,990.8069160279156,630.0226488798538
62,10/08/2022,378.0736996526162,608.5491544086551,346.32023205403055,2007.0869129754753,1063.8869657935684,665.2222316691602
63,10/09/2022,391.7790597535532,639.988612100459,362.087226518495,2079.0997786665107,1136.9670155592212,700.4218144584665
64,10/10/2022,405.4844198544901,671.428069792263,377.8542209829594,2151.1126443575454,1210.047065324874,735.6213972477728
65,10/11/2022,419.18977995542707,702.867527484067,393.6212154474238,2223.125510048581,1283.1271150905268,770.8209800370795
66,10/12/2022,432.89514005636397,734.3069851758709,409.3882099118883,2295.138375739616,1356.2071648561796,806.0205628263857
67,10/13/2022,437.48798087176846,746.13896487025,415.7554699814218,2323.5706397941444,1385.8099844901358,819.4942488424697
68,10/14/2022,442.0808216871729,757.9709445646291,422.1227300509554,2352.002903848672,1415.4128041240922,832.9679348585538
69,10/15/2022,446.67366250257743,769.8029242590083,428.48999012048904,2380.4351679032,1445.0156237580482,846.4416208746379
70,10/16/2022,451.2665033179819,781.6349039533873,434.8572501900226,2408.867431957728,1474.6184433920043,859.9153068907219
71,10/17/2022,455.8593441333864,793.4668836477665,441.2245102595562,2437.2996960122564,1504.2212630259605,873.3889929068059
72,10/18/2022,460.4521849487909,805.2988633421456,447.5917703290898,2465.731960066784,1533.824082659917,886.86267892289
73,10/19/2022,465.0450257641954,817.1308430365248,453.9590303986234,2494.164224121312,1563.426902293873,900.3363649389742
74,10/20/2022,458.6316898916021,804.8827516314299,448.76405353220923,2469.4754980806506,1538.752616269106,887.0724400772956
75,10/21/2022,452.21835401900887,792.6346602263353,443.5690766657949,2444.7867720399895,1514.0783302443392,873.8085152156169
76,10/22/2022,445.8050181464156,780.3865688212403,438.37409979938076,2420.098045999328,1489.4040442195724,860.5445903539385
77,10/23/2022,439.3916822738223,768.1384774161457,433.17912293296655,2395.4093199586664,1464.7297581948058,847.2806654922598
78,10/24/2022,432.97834640122903,755.8903860110507,427.98414606655234,2370.720593918005,1440.055472170039,834.0167406305812
79,10/25/2022,426.5650105286358,743.6422946059562,422.78916920013813,2346.0318678773438,1415.381186145272,820.7528157689026
80,10/26/2022,420.15167465604253,731.3942032008613,417.5941923337239,2321.343141836682,1390.7069001205052,807.488890907224
81,10/27/2022,402.93400500387804,695.5583813605308,401.10452913427883,2244.6862431465925,1312.8691185995965,768.0658139162775
82,10/28/2022,385.7163353517135,659.7225595202001,384.61486593483374,2168.029344456503,1235.031337078688,728.6427369253313
83,10/29/2022,368.49866569954895,623.8867376798696,368.12520273538865,2091.372445766414,1157.1935555577793,689.2196599343849
84,10/30/2022,351.28099604738446,588.050915839539,351.63553953594356,2014.7155470763244,1079.3557740368706,649.7965829434386
85,10/31/2022,334.0633263952199,552.2150939992085,335.1458763364985,1938.058648386235,1001.517992515962,610.3735059524922
