,date,state,hosp,death
158,2023/01/13,MD,7.0,4.0
159,2023/01/14,MD,15.0,2.0
160,2023/01/15,MD,13.0,4.0
161,2023/01/16,MD,11.0,2.0
162,2023/01/17,MD,12.0,2.0
163,2023/01/18,MD,8.0,1.0
164,2023/01/19,MD,8.0,3.0
165,2023/01/20,MD,6.0,3.0
166,2023/01/21,MD,10.0,2.0
167,2023/01/22,MD,6.0,5.0
168,2023/01/23,MD,4.0,0.0
169,2023/01/24,MD,6.0,4.0
170,2023/01/25,MD,5.0,7.0
171,2023/01/26,MD,8.0,4.0
172,2023/01/27,MD,4.0,3.0
173,2023/01/28,MD,6.0,3.0
174,2023/01/29,MD,4.0,7.0
175,2023/01/30,MD,9.0,2.0
176,2023/01/31,MD,6.0,5.0
177,2023/02/01,MD,8.0,5.0
178,2023/02/02,MD,7.0,4.0
179,2023/02/03,MD,8.0,3.0
180,2023/02/04,MD,10.0,5.0
181,2023/02/05,MD,8.0,1.0
182,2023/02/06,MD,6.0,3.0
183,2023/02/07,MD,3.0,3.0
184,2023/02/08,MD,5.0,4.0
185,2023/02/09,MD,5.0,7.0
186,2023/02/10,MD,7.0,2.0
187,2023/02/11,MD,7.0,4.0
188,2023/02/12,MD,3.0,4.0
189,2023/02/13,MD,5.0,4.0
190,2023/02/14,MD,5.0,4.0
191,2023/02/15,MD,4.0,2.0
192,2023/02/16,MD,2.0,1.0
193,2023/02/17,MD,5.0,4.0
194,2023/02/18,MD,2.0,5.0
195,2023/02/19,MD,2.0,4.0
196,2023/02/20,MD,5.0,1.0
197,2023/02/21,MD,3.0,4.0
198,2023/02/22,MD,4.0,2.0
199,2023/02/23,MD,5.0,1.0
200,2023/02/24,MD,4.0,5.0
201,2023/02/25,MD,3.0,3.0
202,2023/02/26,MD,2.0,2.0
203,2023/02/27,MD,2.0,4.0
204,2023/02/28,MD,2.0,3.0
205,2023/03/01,MD,2.0,2.0
206,2023/03/02,MD,2.0,3.0
207,2023/03/03,MD,0.0,1.0
208,2023/03/04,MD,3.0,6.0
209,2023/03/05,MD,1.0,0.0
210,2023/03/06,MD,3.0,0.0
211,2023/03/07,MD,2.0,0.0
212,2023/03/08,MD,2.0,0.0
