,date,state,hosp,death
52,2022/09/29,CA,17.0,0.0
53,2022/09/30,CA,6.0,0.0
54,2022/10/01,CA,8.0,0.0
55,2022/10/02,CA,8.0,0.0
56,2022/10/03,CA,7.0,1.0
57,2022/10/04,CA,12.0,0.0
58,2022/10/05,CA,9.0,0.0
59,2022/10/06,CA,17.0,0.0
60,2022/10/07,CA,22.0,0.0
61,2022/10/08,CA,17.0,1.0
62,2022/10/09,CA,9.0,0.0
63,2022/10/10,CA,10.0,0.0
64,2022/10/11,CA,23.0,0.0
65,2022/10/12,CA,11.0,0.0
66,2022/10/13,CA,6.0,0.0
67,2022/10/14,CA,12.0,0.0
68,2022/10/15,CA,16.0,0.0
69,2022/10/16,CA,19.0,0.0
70,2022/10/17,CA,17.0,1.0
71,2022/10/18,CA,19.0,0.0
72,2022/10/19,CA,17.0,0.0
73,2022/10/20,CA,14.0,0.0
74,2022/10/21,CA,18.0,0.0
75,2022/10/22,CA,17.0,0.0
76,2022/10/23,CA,22.0,0.0
77,2022/10/24,CA,20.0,0.0
78,2022/10/25,CA,23.0,0.0
79,2022/10/26,CA,26.0,0.0
80,2022/10/27,CA,35.0,0.0
81,2022/10/28,CA,39.0,0.0
82,2022/10/29,CA,34.0,0.0
83,2022/10/30,CA,34.0,0.0
84,2022/10/31,CA,50.0,0.0
85,2022/11/01,CA,62.0,0.0
86,2022/11/02,CA,62.0,0.0
87,2022/11/03,CA,80.0,0.0
88,2022/11/04,CA,69.0,2.0
89,2022/11/05,CA,59.0,1.0
90,2022/11/06,CA,74.0,0.0
91,2022/11/07,CA,110.0,0.0
92,2022/11/08,CA,139.0,0.0
93,2022/11/09,CA,135.0,1.0
94,2022/11/10,CA,120.0,1.0
95,2022/11/11,CA,133.0,2.0
96,2022/11/12,CA,147.0,1.0
97,2022/11/13,CA,144.0,0.0
98,2022/11/14,CA,168.0,0.0
99,2022/11/15,CA,221.0,2.0
100,2022/11/16,CA,238.0,1.0
101,2022/11/17,CA,260.0,1.0
102,2022/11/18,CA,242.0,0.0
103,2022/11/19,CA,226.0,0.0
104,2022/11/20,CA,261.0,1.0
105,2022/11/21,CA,319.0,4.0
106,2022/11/22,CA,386.0,3.0
107,2022/11/23,CA,388.0,1.0
108,2022/11/24,CA,374.0,3.0
109,2022/11/25,CA,393.0,6.0
110,2022/11/26,CA,510.0,7.0
111,2022/11/27,CA,420.0,0.0
112,2022/11/28,CA,467.0,2.0
113,2022/11/29,CA,461.0,4.0
114,2022/11/30,CA,527.0,6.0
115,2022/12/01,CA,477.0,7.0
116,2022/12/02,CA,405.0,6.0
117,2022/12/03,CA,403.0,7.0
118,2022/12/04,CA,398.0,10.0
119,2022/12/05,CA,394.0,8.0
120,2022/12/06,CA,455.0,3.0
121,2022/12/07,CA,381.0,7.0
122,2022/12/08,CA,246.0,5.0
123,2022/12/09,CA,288.0,6.0
124,2022/12/10,CA,244.0,3.0
125,2022/12/11,CA,267.0,4.0
126,2022/12/12,CA,242.0,7.0
127,2022/12/13,CA,236.0,9.0
128,2022/12/14,CA,236.0,9.0
129,2022/12/15,CA,238.0,2.0
130,2022/12/16,CA,206.0,1.0
131,2022/12/17,CA,210.0,8.0
132,2022/12/18,CA,206.0,12.0
133,2022/12/19,CA,241.0,13.0
134,2022/12/20,CA,219.0,9.0
135,2022/12/21,CA,233.0,10.0
136,2022/12/22,CA,247.0,11.0
137,2022/12/23,CA,236.0,11.0
138,2022/12/24,CA,207.0,9.0
139,2022/12/25,CA,188.0,8.0
140,2022/12/26,CA,174.0,11.0
141,2022/12/27,CA,213.0,12.0
142,2022/12/28,CA,230.0,10.0
143,2022/12/29,CA,237.0,8.0
144,2022/12/30,CA,210.0,9.0
145,2022/12/31,CA,164.0,12.0
146,2023/01/01,CA,152.0,9.0
147,2023/01/02,CA,141.0,9.0
148,2023/01/03,CA,152.0,12.0
149,2023/01/04,CA,137.0,8.0
150,2023/01/05,CA,123.0,10.0
151,2023/01/06,CA,105.0,12.0
152,2023/01/07,CA,101.0,10.0
153,2023/01/08,CA,90.0,10.0
154,2023/01/09,CA,72.0,9.0
155,2023/01/10,CA,58.0,11.0
156,2023/01/11,CA,59.0,10.0
157,2023/01/12,CA,48.0,10.0
158,2023/01/13,CA,48.0,9.0
159,2023/01/14,CA,32.0,9.0
160,2023/01/15,CA,33.0,11.0
161,2023/01/16,CA,36.0,9.0
162,2023/01/17,CA,29.0,8.0
163,2023/01/18,CA,34.0,9.0
164,2023/01/19,CA,30.0,9.0
165,2023/01/20,CA,25.0,10.0
166,2023/01/21,CA,20.0,9.0
167,2023/01/22,CA,23.0,9.0
168,2023/01/23,CA,17.0,12.0
169,2023/01/24,CA,18.0,10.0
170,2023/01/25,CA,21.0,9.0
171,2023/01/26,CA,13.0,10.0
172,2023/01/27,CA,12.0,9.0
173,2023/01/28,CA,18.0,10.0
174,2023/01/29,CA,11.0,9.0
175,2023/01/30,CA,16.0,9.0
176,2023/01/31,CA,17.0,10.0
177,2023/02/01,CA,15.0,10.0
178,2023/02/02,CA,16.0,11.0
179,2023/02/03,CA,19.0,9.0
180,2023/02/04,CA,17.0,9.0
181,2023/02/05,CA,13.0,9.0
182,2023/02/06,CA,9.0,9.0
183,2023/02/07,CA,12.0,9.0
184,2023/02/08,CA,18.0,10.0
185,2023/02/09,CA,15.0,9.0
186,2023/02/10,CA,14.0,9.0
187,2023/02/11,CA,12.0,10.0
188,2023/02/12,CA,11.0,10.0
189,2023/02/13,CA,16.0,10.0
190,2023/02/14,CA,10.0,10.0
191,2023/02/15,CA,8.0,10.0
192,2023/02/16,CA,11.0,11.0
193,2023/02/17,CA,12.0,10.0
194,2023/02/18,CA,7.0,11.0
195,2023/02/19,CA,9.0,11.0
196,2023/02/20,CA,11.0,11.0
197,2023/02/21,CA,9.0,11.0
198,2023/02/22,CA,15.0,10.0
199,2023/02/23,CA,21.0,10.0
200,2023/02/24,CA,6.0,1.0
201,2023/02/25,CA,13.0,10.0
202,2023/02/26,CA,11.0,10.0
203,2023/02/27,CA,2.0,10.0
204,2023/02/28,CA,9.0,10.0
205,2023/03/01,CA,14.0,10.0
206,2023/03/02,CA,11.0,10.0
207,2023/03/03,CA,9.0,10.0
208,2023/03/04,CA,5.0,11.0
209,2023/03/05,CA,7.0,11.0
210,2023/03/06,CA,7.0,11.0
211,2023/03/07,CA,10.0,11.0
212,2023/03/08,CA,10.0,11.0
