,date,state,hosp,death
105,2022/11/21,KS,12.0,0.0
106,2022/11/22,KS,21.0,0.0
107,2022/11/23,KS,17.0,0.0
108,2022/11/24,KS,25.0,0.0
109,2022/11/25,KS,34.0,1.0
110,2022/11/26,KS,36.0,0.0
111,2022/11/27,KS,42.0,0.0
112,2022/11/28,KS,48.0,0.0
113,2022/11/29,KS,41.0,0.0
114,2022/11/30,KS,45.0,1.0
115,2022/12/01,KS,39.0,0.0
116,2022/12/02,KS,43.0,1.0
117,2022/12/03,KS,47.0,0.0
118,2022/12/04,KS,40.0,0.0
119,2022/12/05,KS,32.0,0.0
120,2022/12/06,KS,47.0,0.0
121,2022/12/07,KS,38.0,0.0
122,2022/12/08,KS,41.0,0.0
123,2022/12/09,KS,38.0,0.0
124,2022/12/10,KS,25.0,0.0
125,2022/12/11,KS,32.0,0.0
126,2022/12/12,KS,30.0,0.0
127,2022/12/13,KS,36.0,0.0
128,2022/12/14,KS,34.0,0.0
129,2022/12/15,KS,34.0,1.0
130,2022/12/16,KS,37.0,0.0
131,2022/12/17,KS,25.0,0.0
132,2022/12/18,KS,27.0,0.0
133,2022/12/19,KS,32.0,0.0
134,2022/12/20,KS,24.0,1.0
135,2022/12/21,KS,28.0,1.0
136,2022/12/22,KS,20.0,0.0
137,2022/12/23,KS,29.0,0.0
138,2022/12/24,KS,25.0,0.0
139,2022/12/25,KS,28.0,1.0
140,2022/12/26,KS,28.0,0.0
141,2022/12/27,KS,30.0,0.0
142,2022/12/28,KS,25.0,0.0
143,2022/12/29,KS,27.0,0.0
144,2022/12/30,KS,26.0,0.0
145,2022/12/31,KS,22.0,0.0
146,2023/01/01,KS,18.0,0.0
147,2023/01/02,KS,16.0,0.0
148,2023/01/03,KS,19.0,0.0
149,2023/01/04,KS,20.0,0.0
150,2023/01/05,KS,20.0,0.0
151,2023/01/06,KS,21.0,0.0
152,2023/01/07,KS,13.0,0.0
153,2023/01/08,KS,10.0,0.0
154,2023/01/09,KS,9.0,0.0
155,2023/01/10,KS,12.0,0.0
156,2023/01/11,KS,7.0,0.0
157,2023/01/12,KS,10.0,0.0
158,2023/01/13,KS,4.0,0.0
159,2023/01/14,KS,5.0,0.0
160,2023/01/15,KS,2.0,0.0
161,2023/01/16,KS,3.0,0.0
162,2023/01/17,KS,8.0,0.0
163,2023/01/18,KS,6.0,0.0
164,2023/01/19,KS,10.0,0.0
165,2023/01/20,KS,7.0,0.0
166,2023/01/21,KS,3.0,0.0
167,2023/01/22,KS,6.0,0.0
168,2023/01/23,KS,4.0,0.0
169,2023/01/24,KS,3.0,0.0
170,2023/01/25,KS,1.0,0.0
171,2023/01/26,KS,1.0,0.0
172,2023/01/27,KS,4.0,0.0
173,2023/01/28,KS,3.0,0.0
174,2023/01/29,KS,1.0,0.0
175,2023/01/30,KS,0.0,0.0
176,2023/01/31,KS,1.0,0.0
177,2023/02/01,KS,0.0,0.0
178,2023/02/02,KS,2.0,0.0
179,2023/02/03,KS,3.0,0.0
180,2023/02/04,KS,5.0,0.0
181,2023/02/05,KS,0.0,0.0
182,2023/02/06,KS,3.0,0.0
183,2023/02/07,KS,2.0,0.0
184,2023/02/08,KS,2.0,0.0
185,2023/02/09,KS,0.0,0.0
186,2023/02/10,KS,1.0,0.0
187,2023/02/11,KS,2.0,0.0
188,2023/02/12,KS,0.0,0.0
189,2023/02/13,KS,1.0,0.0
190,2023/02/14,KS,1.0,0.0
191,2023/02/15,KS,0.0,0.0
192,2023/02/16,KS,0.0,0.0
193,2023/02/17,KS,1.0,0.0
194,2023/02/18,KS,0.0,0.0
195,2023/02/19,KS,2.0,0.0
196,2023/02/20,KS,1.0,0.0
197,2023/02/21,KS,1.0,0.0
198,2023/02/22,KS,0.0,0.0
199,2023/02/23,KS,2.0,0.0
200,2023/02/24,KS,1.0,0.0
201,2023/02/25,KS,2.0,0.0
202,2023/02/26,KS,2.0,0.0
203,2023/02/27,KS,0.0,0.0
204,2023/02/28,KS,1.0,0.0
205,2023/03/01,KS,1.0,0.0
206,2023/03/02,KS,0.0,0.0
207,2023/03/03,KS,0.0,0.0
208,2023/03/04,KS,0.0,0.0
209,2023/03/05,KS,0.0,0.0
210,2023/03/06,KS,0.0,0.0
211,2023/03/07,KS,2.0,0.0
212,2023/03/08,KS,2.0,0.0
