,date,state,hosp,death
120,2022/12/06,MN,62.0,0.0
121,2022/12/07,MN,46.0,0.0
122,2022/12/08,MN,53.0,0.0
123,2022/12/09,MN,40.0,0.0
124,2022/12/10,MN,45.0,0.0
125,2022/12/11,MN,35.0,0.0
126,2022/12/12,MN,33.0,0.0
127,2022/12/13,MN,38.0,1.0
128,2022/12/14,MN,34.0,0.0
129,2022/12/15,MN,44.0,0.0
130,2022/12/16,MN,35.0,0.0
131,2022/12/17,MN,28.0,0.0
132,2022/12/18,MN,24.0,0.0
133,2022/12/19,MN,26.0,0.0
134,2022/12/20,MN,26.0,0.0
135,2022/12/21,MN,14.0,0.0
136,2022/12/22,MN,34.0,0.0
137,2022/12/23,MN,17.0,0.0
138,2022/12/24,MN,21.0,0.0
139,2022/12/25,MN,24.0,0.0
140,2022/12/26,MN,25.0,0.0
141,2022/12/27,MN,27.0,0.0
142,2022/12/28,MN,35.0,0.0
143,2022/12/29,MN,31.0,0.0
144,2022/12/30,MN,16.0,0.0
145,2022/12/31,MN,19.0,0.0
146,2023/01/01,MN,11.0,0.0
147,2023/01/02,MN,13.0,0.0
148,2023/01/03,MN,18.0,0.0
149,2023/01/04,MN,12.0,0.0
150,2023/01/05,MN,12.0,0.0
151,2023/01/06,MN,9.0,0.0
152,2023/01/07,MN,5.0,0.0
153,2023/01/08,MN,6.0,0.0
154,2023/01/09,MN,7.0,0.0
155,2023/01/10,MN,13.0,0.0
156,2023/01/11,MN,3.0,0.0
157,2023/01/12,MN,9.0,0.0
158,2023/01/13,MN,4.0,0.0
159,2023/01/14,MN,5.0,0.0
160,2023/01/15,MN,7.0,0.0
161,2023/01/16,MN,2.0,0.0
162,2023/01/17,MN,4.0,0.0
163,2023/01/18,MN,5.0,0.0
164,2023/01/19,MN,4.0,0.0
165,2023/01/20,MN,4.0,0.0
166,2023/01/21,MN,3.0,0.0
167,2023/01/22,MN,3.0,0.0
168,2023/01/23,MN,3.0,0.0
169,2023/01/24,MN,3.0,0.0
170,2023/01/25,MN,3.0,0.0
171,2023/01/26,MN,1.0,0.0
172,2023/01/27,MN,2.0,0.0
173,2023/01/28,MN,3.0,0.0
174,2023/01/29,MN,0.0,0.0
175,2023/01/30,MN,2.0,0.0
176,2023/01/31,MN,2.0,0.0
177,2023/02/01,MN,6.0,0.0
178,2023/02/02,MN,2.0,0.0
179,2023/02/03,MN,4.0,0.0
180,2023/02/04,MN,0.0,0.0
181,2023/02/05,MN,0.0,0.0
182,2023/02/06,MN,1.0,0.0
183,2023/02/07,MN,2.0,0.0
184,2023/02/08,MN,2.0,0.0
185,2023/02/09,MN,1.0,0.0
186,2023/02/10,MN,0.0,0.0
187,2023/02/11,MN,1.0,0.0
188,2023/02/12,MN,2.0,0.0
189,2023/02/13,MN,0.0,0.0
190,2023/02/14,MN,2.0,0.0
191,2023/02/15,MN,1.0,0.0
192,2023/02/16,MN,1.0,0.0
193,2023/02/17,MN,4.0,0.0
194,2023/02/18,MN,0.0,0.0
195,2023/02/19,MN,0.0,0.0
196,2023/02/20,MN,1.0,0.0
197,2023/02/21,MN,0.0,0.0
198,2023/02/22,MN,0.0,0.0
199,2023/02/23,MN,3.0,0.0
200,2023/02/24,MN,2.0,0.0
201,2023/02/25,MN,0.0,0.0
202,2023/02/26,MN,2.0,0.0
203,2023/02/27,MN,0.0,0.0
204,2023/02/28,MN,0.0,0.0
205,2023/03/01,MN,0.0,0.0
206,2023/03/02,MN,0.0,0.0
207,2023/03/03,MN,4.0,0.0
208,2023/03/04,MN,2.0,0.0
209,2023/03/05,MN,1.0,0.0
210,2023/03/06,MN,0.0,0.0
211,2023/03/07,MN,1.0,0.0
212,2023/03/08,MN,1.0,0.0
