,date,state,hosp,death
58,2022/10/05,US,191.0,3.0
59,2022/10/06,US,178.0,3.0
60,2022/10/07,US,190.0,3.0
61,2022/10/08,US,193.0,4.0
62,2022/10/09,US,183.0,4.0
63,2022/10/10,US,184.0,3.0
64,2022/10/11,US,223.0,4.0
65,2022/10/12,US,232.0,6.0
66,2022/10/13,US,247.0,4.0
67,2022/10/14,US,254.0,7.0
68,2022/10/15,US,239.0,2.0
69,2022/10/16,US,257.0,8.0
70,2022/10/17,US,260.0,10.0
71,2022/10/18,US,330.0,12.0
72,2022/10/19,US,325.0,5.0
73,2022/10/20,US,311.0,3.0
74,2022/10/21,US,351.0,0.0
75,2022/10/22,US,350.0,4.0
76,2022/10/23,US,391.0,4.0
77,2022/10/24,US,485.0,4.0
78,2022/10/25,US,586.0,3.0
79,2022/10/26,US,594.0,4.0
80,2022/10/27,US,659.0,4.0
81,2022/10/28,US,679.0,5.0
82,2022/10/29,US,629.0,7.0
83,2022/10/30,US,634.0,8.0
84,2022/10/31,US,733.0,9.0
85,2022/11/01,US,868.0,11.0
86,2022/11/02,US,924.0,10.0
87,2022/11/03,US,1024.0,4.0
88,2022/11/04,US,1010.0,4.0
89,2022/11/05,US,974.0,9.0
90,2022/11/06,US,896.0,5.0
91,2022/11/07,US,1112.0,13.0
92,2022/11/08,US,1270.0,11.0
93,2022/11/09,US,1258.0,7.0
94,2022/11/10,US,1244.0,6.0
95,2022/11/11,US,1291.0,12.0
96,2022/11/12,US,1304.0,5.0
97,2022/11/13,US,1228.0,7.0
98,2022/11/14,US,1324.0,9.0
99,2022/11/15,US,1523.0,12.0
100,2022/11/16,US,1591.0,6.0
101,2022/11/17,US,1700.0,16.0
102,2022/11/18,US,1756.0,21.0
103,2022/11/19,US,1650.0,15.0
104,2022/11/20,US,1757.0,12.0
105,2022/11/21,US,2022.0,14.0
106,2022/11/22,US,2446.0,18.0
107,2022/11/23,US,2638.0,17.0
108,2022/11/24,US,2769.0,9.0
109,2022/11/25,US,2834.0,19.0
110,2022/11/26,US,3538.0,31.0
111,2022/11/27,US,3432.0,16.0
112,2022/11/28,US,3987.0,18.0
113,2022/11/29,US,4113.0,19.0
114,2022/11/30,US,4083.0,30.0
115,2022/12/01,US,3912.0,36.0
116,2022/12/02,US,3447.0,27.0
117,2022/12/03,US,3474.0,28.0
118,2022/12/04,US,3174.0,35.0
119,2022/12/05,US,3379.0,34.0
120,2022/12/06,US,3802.0,19.0
121,2022/12/07,US,3665.0,26.0
122,2022/12/08,US,3515.0,24.0
123,2022/12/09,US,3235.0,30.0
124,2022/12/10,US,3194.0,31.0
125,2022/12/11,US,2931.0,26.0
126,2022/12/12,US,3100.0,36.0
127,2022/12/13,US,3225.0,34.0
128,2022/12/14,US,3087.0,30.0
129,2022/12/15,US,3205.0,20.0
130,2022/12/16,US,3106.0,32.0
131,2022/12/17,US,2846.0,26.0
132,2022/12/18,US,2755.0,35.0
133,2022/12/19,US,2814.0,37.0
134,2022/12/20,US,2915.0,40.0
135,2022/12/21,US,2941.0,37.0
136,2022/12/22,US,2891.0,24.0
137,2022/12/23,US,2694.0,25.0
138,2022/12/24,US,2488.0,32.0
139,2022/12/25,US,2418.0,26.0
140,2022/12/26,US,2497.0,31.0
141,2022/12/27,US,3030.0,32.0
142,2022/12/28,US,3076.0,21.0
143,2022/12/29,US,3046.0,23.0
144,2022/12/30,US,2741.0,41.0
145,2022/12/31,US,2579.0,35.0
146,2023/01/01,US,2327.0,27.0
147,2023/01/02,US,2268.0,22.0
148,2023/01/03,US,2238.0,31.0
149,2023/01/04,US,2098.0,26.0
150,2023/01/05,US,1892.0,25.0
151,2023/01/06,US,1716.0,33.0
152,2023/01/07,US,1410.0,33.0
153,2023/01/08,US,1228.0,19.0
154,2023/01/09,US,1136.0,23.0
155,2023/01/10,US,1132.0,30.0
156,2023/01/11,US,1022.0,17.0
157,2023/01/12,US,993.0,21.0
158,2023/01/13,US,830.0,19.0
159,2023/01/14,US,757.0,15.0
160,2023/01/15,US,735.0,19.0
161,2023/01/16,US,698.0,16.0
162,2023/01/17,US,674.0,13.0
163,2023/01/18,US,638.0,18.0
164,2023/01/19,US,601.0,25.0
165,2023/01/20,US,535.0,17.0
166,2023/01/21,US,503.0,15.0
167,2023/01/22,US,473.0,18.0
168,2023/01/23,US,457.0,15.0
169,2023/01/24,US,472.0,22.0
170,2023/01/25,US,415.0,17.0
171,2023/01/26,US,411.0,23.0
172,2023/01/27,US,353.0,16.0
173,2023/01/28,US,365.0,14.0
174,2023/01/29,US,305.0,18.0
175,2023/01/30,US,289.0,15.0
176,2023/01/31,US,352.0,17.0
177,2023/02/01,US,346.0,16.0
178,2023/02/02,US,334.0,19.0
179,2023/02/03,US,349.0,17.0
180,2023/02/04,US,318.0,17.0
181,2023/02/05,US,263.0,15.0
182,2023/02/06,US,310.0,17.0
183,2023/02/07,US,306.0,12.0
184,2023/02/08,US,319.0,16.0
185,2023/02/09,US,327.0,18.0
186,2023/02/10,US,296.0,14.0
187,2023/02/11,US,270.0,16.0
188,2023/02/12,US,256.0,16.0
189,2023/02/13,US,239.0,17.0
190,2023/02/14,US,314.0,18.0
191,2023/02/15,US,285.0,15.0
192,2023/02/16,US,259.0,12.0
193,2023/02/17,US,236.0,15.0
194,2023/02/18,US,255.0,17.0
195,2023/02/19,US,204.0,15.0
