,date,state,hosp,death
182,2023/02/06,MA,13.0,0.0
183,2023/02/07,MA,5.0,0.0
184,2023/02/08,MA,8.0,0.0
185,2023/02/09,MA,10.0,0.0
186,2023/02/10,MA,10.0,0.0
187,2023/02/11,MA,9.0,0.0
188,2023/02/12,MA,8.0,0.0
189,2023/02/13,MA,3.0,0.0
190,2023/02/14,MA,8.0,0.0
191,2023/02/15,MA,5.0,0.0
192,2023/02/16,MA,5.0,0.0
193,2023/02/17,MA,4.0,0.0
194,2023/02/18,MA,7.0,0.0
195,2023/02/19,MA,5.0,0.0
196,2023/02/20,MA,3.0,0.0
197,2023/02/21,MA,3.0,0.0
198,2023/02/22,MA,3.0,0.0
199,2023/02/23,MA,1.0,0.0
200,2023/02/24,MA,4.0,0.0
201,2023/02/25,MA,2.0,0.0
202,2023/02/26,MA,1.0,0.0
203,2023/02/27,MA,4.0,0.0
204,2023/02/28,MA,1.0,0.0
205,2023/03/01,MA,3.0,0.0
206,2023/03/02,MA,2.0,0.0
207,2023/03/03,MA,2.0,0.0
208,2023/03/04,MA,2.0,0.0
209,2023/03/05,MA,1.0,0.0
210,2023/03/06,MA,2.0,0.0
211,2023/03/07,MA,3.0,0.0
212,2023/03/08,MA,3.0,0.0
