,date,state,hosp,death
168,2023/01/23,LA,4.0,0.0
169,2023/01/24,LA,6.0,0.0
170,2023/01/25,LA,10.0,0.0
171,2023/01/26,LA,9.0,0.0
172,2023/01/27,LA,1.0,0.0
173,2023/01/28,LA,9.0,0.0
174,2023/01/29,LA,3.0,0.0
175,2023/01/30,LA,3.0,0.0
176,2023/01/31,LA,9.0,0.0
177,2023/02/01,LA,5.0,0.0
178,2023/02/02,LA,4.0,0.0
179,2023/02/03,LA,3.0,0.0
180,2023/02/04,LA,7.0,0.0
181,2023/02/05,LA,3.0,0.0
182,2023/02/06,LA,9.0,0.0
183,2023/02/07,LA,7.0,0.0
184,2023/02/08,LA,6.0,0.0
185,2023/02/09,LA,11.0,0.0
186,2023/02/10,LA,10.0,0.0
187,2023/02/11,LA,4.0,0.0
188,2023/02/12,LA,8.0,0.0
189,2023/02/13,LA,4.0,0.0
190,2023/02/14,LA,6.0,0.0
191,2023/02/15,LA,3.0,0.0
192,2023/02/16,LA,5.0,0.0
193,2023/02/17,LA,2.0,0.0
194,2023/02/18,LA,5.0,0.0
195,2023/02/19,LA,3.0,0.0
196,2023/02/20,LA,2.0,0.0
197,2023/02/21,LA,2.0,0.0
198,2023/02/22,LA,4.0,0.0
199,2023/02/23,LA,2.0,0.0
200,2023/02/24,LA,4.0,0.0
201,2023/02/25,LA,5.0,0.0
202,2023/02/26,LA,4.0,0.0
203,2023/02/27,LA,3.0,0.0
204,2023/02/28,LA,4.0,0.0
205,2023/03/01,LA,2.0,0.0
206,2023/03/02,LA,4.0,0.0
207,2023/03/03,LA,4.0,0.0
208,2023/03/04,LA,4.0,0.0
209,2023/03/05,LA,4.0,0.0
210,2023/03/06,LA,3.0,0.0
211,2023/03/07,LA,3.0,0.0
212,2023/03/08,LA,3.0,0.0
