,date,state,hosp,death
126,2022/12/12,GA,20.0,2.0
127,2022/12/13,GA,19.0,0.0
128,2022/12/14,GA,20.0,0.0
129,2022/12/15,GA,22.0,0.0
130,2022/12/16,GA,28.0,1.0
131,2022/12/17,GA,12.0,0.0
132,2022/12/18,GA,16.0,0.0
133,2022/12/19,GA,12.0,0.0
134,2022/12/20,GA,12.0,0.0
135,2022/12/21,GA,26.0,0.0
136,2022/12/22,GA,30.0,1.0
137,2022/12/23,GA,26.0,0.0
138,2022/12/24,GA,15.0,0.0
139,2022/12/25,GA,17.0,0.0
140,2022/12/26,GA,21.0,0.0
141,2022/12/27,GA,19.0,0.0
142,2022/12/28,GA,23.0,1.0
143,2022/12/29,GA,28.0,1.0
144,2022/12/30,GA,35.0,0.0
145,2022/12/31,GA,22.0,1.0
146,2023/01/01,GA,25.0,0.0
147,2023/01/02,GA,22.0,0.0
148,2023/01/03,GA,22.0,0.0
149,2023/01/04,GA,25.0,0.0
150,2023/01/05,GA,31.0,0.0
151,2023/01/06,GA,22.0,1.0
152,2023/01/07,GA,14.0,2.0
153,2023/01/08,GA,21.0,0.0
154,2023/01/09,GA,15.0,1.0
155,2023/01/10,GA,11.0,0.0
156,2023/01/11,GA,14.0,0.0
157,2023/01/12,GA,21.0,0.0
158,2023/01/13,GA,16.0,0.0
159,2023/01/14,GA,11.0,0.0
160,2023/01/15,GA,19.0,1.0
161,2023/01/16,GA,11.0,1.0
162,2023/01/17,GA,8.0,1.0
163,2023/01/18,GA,12.0,0.0
164,2023/01/19,GA,10.0,0.0
165,2023/01/20,GA,11.0,0.0
166,2023/01/21,GA,9.0,0.0
167,2023/01/22,GA,10.0,0.0
168,2023/01/23,GA,13.0,0.0
169,2023/01/24,GA,10.0,1.0
170,2023/01/25,GA,14.0,0.0
171,2023/01/26,GA,7.0,0.0
172,2023/01/27,GA,11.0,0.0
173,2023/01/28,GA,6.0,0.0
174,2023/01/29,GA,8.0,0.0
175,2023/01/30,GA,8.0,1.0
176,2023/01/31,GA,5.0,0.0
177,2023/02/01,GA,16.0,0.0
178,2023/02/02,GA,15.0,0.0
179,2023/02/03,GA,17.0,0.0
180,2023/02/04,GA,18.0,1.0
181,2023/02/05,GA,9.0,1.0
182,2023/02/06,GA,14.0,1.0
183,2023/02/07,GA,12.0,0.0
184,2023/02/08,GA,9.0,0.0
185,2023/02/09,GA,15.0,0.0
186,2023/02/10,GA,8.0,0.0
187,2023/02/11,GA,15.0,0.0
188,2023/02/12,GA,9.0,0.0
189,2023/02/13,GA,8.0,0.0
190,2023/02/14,GA,12.0,1.0
191,2023/02/15,GA,14.0,0.0
192,2023/02/16,GA,10.0,0.0
193,2023/02/17,GA,8.0,0.0
194,2023/02/18,GA,14.0,1.0
195,2023/02/19,GA,3.0,0.0
196,2023/02/20,GA,10.0,0.0
197,2023/02/21,GA,8.0,0.0
198,2023/02/22,GA,13.0,0.0
199,2023/02/23,GA,13.0,0.0
200,2023/02/24,GA,7.0,0.0
201,2023/02/25,GA,6.0,0.0
202,2023/02/26,GA,13.0,0.0
203,2023/02/27,GA,3.0,0.0
204,2023/02/28,GA,8.0,0.0
205,2023/03/01,GA,10.0,0.0
206,2023/03/02,GA,7.0,0.0
207,2023/03/03,GA,8.0,0.0
208,2023/03/04,GA,7.0,0.0
209,2023/03/05,GA,4.0,0.0
210,2023/03/06,GA,3.0,0.0
211,2023/03/07,GA,8.0,0.0
212,2023/03/08,GA,8.0,0.0
